file,null,alt,df,lrt,pval,note
OG0009114,bsA1,bsA,1,2.187391999999818,0.13914474221365236,
OG0009114,M0,bsA,3,84.30204400000002,0.0,
OG0009114,M0,bsA1,2,82.1146520000002,0.0,
OG0011406,bsA1,bsA,1,0.0,1.0,
OG0011406,M0,bsA,3,3.4834179999998014,0.32291912729472383,
OG0011406,M0,bsA1,2,3.4834179999998014,0.17522069242595506,
OG0006292,bsA1,bsA,1,22.65757599999779,1.935953773513077e-06,
OG0006292,M0,bsA,3,171.87473799999862,0.0,
OG0006292,M0,bsA1,2,149.21716200000083,0.0,
OG0007370,bsA1,bsA,1,11.740356000000247,0.0006115932395611701,
OG0007370,M0,bsA,3,73.86407800000052,6.661338147750939e-16,
OG0007370,M0,bsA1,2,62.12372200000027,3.2307490016592055e-14,
OG0007714,bsA1,bsA,1,,,lnl1 < lnl0
OG0007714,M0,bsA,3,20.47396000000026,0.00013536819107662357,
OG0007714,M0,bsA1,2,20.474001999999928,3.58201132391045e-05,
OG0010904,bsA1,bsA,1,3.9679239999995843,0.04637491367683311,
OG0010904,M0,bsA,3,100.6240659999994,0.0,
OG0010904,M0,bsA1,2,96.65614199999982,0.0,
OG0005981,bsA1,bsA,1,193.2698020000007,0.0,
OG0005981,M0,bsA,3,358.0243220000011,0.0,
OG0005981,M0,bsA1,2,164.7545200000004,0.0,
OG0007185,bsA1,bsA,1,6.000000212225132e-06,0.9980455918722322,
OG0007185,M0,bsA,3,35.84900199999993,8.059549960748313e-08,
OG0007185,M0,bsA1,2,35.848995999999715,1.6424396731551383e-08,
OG0008088,bsA1,bsA,1,71.15913199999977,0.0,
OG0008088,M0,bsA,3,127.78207199999997,0.0,
OG0008088,M0,bsA1,2,56.6229400000002,5.063727215315339e-13,
OG0013215,bsA1,bsA,1,52.471566000000166,4.3653969328261155e-13,
OG0013215,M0,bsA,3,157.79512199999954,0.0,
OG0013215,M0,bsA1,2,105.32355599999937,0.0,
OG0013152,bsA1,bsA,1,0.0,1.0,
OG0013152,M0,bsA,3,60.83358799999951,3.900213485508175e-13,
OG0013152,M0,bsA1,2,60.83358799999951,6.17284001691587e-14,
OG0005796,bsA1,bsA,1,22.37858000000051,2.2385679719905127e-06,
OG0005796,M0,bsA,3,58.69624400000066,1.1162182289581324e-12,
OG0005796,M0,bsA1,2,36.31766400000015,1.299329999149279e-08,
OG0007562,bsA1,bsA,1,0.0,1.0,
OG0007562,M0,bsA,3,3.992525999999998,0.26227231872785584,
OG0007562,M0,bsA1,2,3.992525999999998,0.13584197735836223,
OG0009069,bsA1,bsA,1,3.9065879999998288,0.04809715248142454,
OG0009069,M0,bsA,3,92.34089999999924,0.0,
OG0009069,M0,bsA1,2,88.43431199999941,0.0,
OG0013616,bsA1,bsA,1,209.0435379999999,0.0,
OG0013616,M0,bsA,3,386.8372560000007,0.0,
OG0013616,M0,bsA1,2,177.7937180000008,0.0,
OG0007948,bsA1,bsA,1,30.30330800000047,3.6949520554330206e-08,
OG0007948,M0,bsA,3,291.76443199999994,0.0,
OG0007948,M0,bsA1,2,261.4611239999995,0.0,
OG0006352,bsA1,bsA,1,8.262054000000717,0.004048229960149308,
OG0006352,M0,bsA,3,46.50762200000008,4.423381660956238e-10,
OG0006352,M0,bsA1,2,38.245567999999366,4.955419519170334e-09,
OG0011835,bsA1,bsA,1,0.0,1.0,
OG0011835,M0,bsA,3,5.357514000000265,0.1474136299285993,
OG0011835,M0,bsA1,2,5.357514000000265,0.06864843114355168,
OG0009289,bsA1,bsA,1,306.0148200000003,0.0,
OG0009289,M0,bsA,3,462.49316400000043,0.0,
OG0009289,M0,bsA1,2,156.4783440000001,0.0,
OG0011278,bsA1,bsA,1,0.0,1.0,
OG0011278,M0,bsA,3,12.954901999999493,0.004735154409494902,
OG0011278,M0,bsA1,2,12.954901999999493,0.001537725349874508,
OG0011145,bsA1,bsA,1,83.49927600000046,0.0,
OG0011145,M0,bsA,3,952.645794,0.0,
OG0011145,M0,bsA1,2,869.1465179999996,0.0,
OG0010565,bsA1,bsA,1,185.82758000000103,0.0,
OG0010565,M0,bsA,3,316.82183799999984,0.0,
OG0010565,M0,bsA1,2,130.9942579999988,0.0,
OG0008875,bsA1,bsA,1,1.452092000000448,0.22819256985539094,
OG0008875,M0,bsA,3,56.72064000000046,2.9480862195896407e-12,
OG0008875,M0,bsA1,2,55.26854800000001,9.967582315084655e-13,
OG0009898,bsA1,bsA,1,10.109410000000025,0.0014751418071439204,
OG0009898,M0,bsA,3,96.51918800000021,0.0,
OG0009898,M0,bsA1,2,86.40977800000019,0.0,
OG0012118,bsA1,bsA,1,0.0,1.0,
OG0012118,M0,bsA,3,4.470597999999882,0.21492792000132277,
OG0012118,M0,bsA1,2,4.470597999999882,0.1069601439884198,
OG0012135,bsA1,bsA,1,0.0,1.0,
OG0012135,M0,bsA,3,6.510789999999815,0.08923794296324428,
OG0012135,M0,bsA1,2,6.510789999999815,0.03856558424860557,
OG0011261,bsA1,bsA,1,0.0,1.0,
OG0011261,M0,bsA,3,9.378193999999894,0.024663109017371232,
OG0011261,M0,bsA1,2,9.378193999999894,0.009194985480425188,
OG0010880,bsA1,bsA,1,10.92105999999876,0.0009507719273542659,
OG0010880,M0,bsA,3,266.3353599999991,0.0,
OG0010880,M0,bsA1,2,255.41430000000037,0.0,
OG0008352,bsA1,bsA,1,0.0,1.0,
OG0008352,M0,bsA,3,62.86374200000046,1.4366285938649526e-13,
OG0008352,M0,bsA1,2,62.86374200000046,2.2315482794965646e-14,
OG0007906,bsA1,bsA,1,0.0,1.0,
OG0007906,M0,bsA,3,13.906951999999364,0.0030345821481230217,
OG0007906,M0,bsA1,2,13.906951999999364,0.0009553087225866452,
OG0009186,bsA1,bsA,1,385.05469999999696,0.0,
OG0009186,M0,bsA,3,838.4338419999985,0.0,
OG0009186,M0,bsA1,2,453.3791420000016,0.0,
OG0008714,bsA1,bsA,1,2.160037999999986,0.14164118743569465,
OG0008714,M0,bsA,3,42.32331599999998,3.4257745529231443e-09,
OG0008714,M0,bsA1,2,40.16327799999999,1.899568613517033e-09,
OG0006531,bsA1,bsA,1,0.01832399999966583,0.8923223702748205,
OG0006531,M0,bsA,3,38.0918700000002,2.7026795579310203e-08,
OG0006531,M0,bsA1,2,38.07354600000053,5.40050704156414e-09,
OG0010613,bsA1,bsA,1,3.041960000000472,0.08113789612115496,
OG0010613,M0,bsA,3,30.093464000000495,1.3189733867324804e-06,
OG0010613,M0,bsA1,2,27.051504000000023,1.3361048571969292e-06,
OG0010608,bsA1,bsA,1,76.33046400000057,0.0,
OG0010608,M0,bsA,3,160.16208600000027,0.0,
OG0010608,M0,bsA1,2,83.8316219999997,0.0,
OG0010949,bsA1,bsA,1,586.0554859999993,0.0,
OG0010949,M0,bsA,3,891.7900200000004,0.0,
OG0010949,M0,bsA1,2,305.7345340000011,0.0,
OG0012891,bsA1,bsA,1,125.94694600000003,0.0,
OG0012891,M0,bsA,3,281.75526999999965,0.0,
OG0012891,M0,bsA1,2,155.80832399999963,0.0,
OG0012346,bsA1,bsA,1,1.2426180000002205,0.2649670972983882,
OG0012346,M0,bsA,3,99.12718399999721,0.0,
OG0012346,M0,bsA1,2,97.884565999997,0.0,
OG0007891,bsA1,bsA,1,20.54197000000022,5.833799847421162e-06,
OG0007891,M0,bsA,3,95.79716800000097,0.0,
OG0007891,M0,bsA1,2,75.25519800000075,0.0,
OG0013067,bsA1,bsA,1,25.73313000000053,3.920389394229673e-07,
OG0013067,M0,bsA,3,267.10674799999833,0.0,
OG0013067,M0,bsA1,2,241.3736179999978,0.0,
OG0006318,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0006318,M0,bsA,3,47.64561599999979,2.5332702602298696e-10,
OG0006318,M0,bsA1,2,47.64561400000002,4.506983675156562e-11,
OG0012074,bsA1,bsA,1,0.002943999999843072,0.9567291015911505,
OG0012074,M0,bsA,3,22.052483999999822,6.361124957288133e-05,
OG0012074,M0,bsA1,2,22.04953999999998,1.6293081306240076e-05,
OG0007236,bsA1,bsA,1,0.0,1.0,
OG0007236,M0,bsA,3,144.00179200000002,0.0,
OG0007236,M0,bsA1,2,144.00179200000002,0.0,
OG0008393,bsA1,bsA,1,21.015293999997084,4.556317053538983e-06,
OG0008393,M0,bsA,3,180.30077399999936,0.0,
OG0008393,M0,bsA1,2,159.28548000000228,0.0,
OG0012716,bsA1,bsA,1,120.39950200000021,0.0,
OG0012716,M0,bsA,3,234.54278599999998,0.0,
OG0012716,M0,bsA1,2,114.14328399999977,0.0,
OG0007155,bsA1,bsA,1,9.12797800000044,0.00251729783946375,
OG0007155,M0,bsA,3,84.33384000000024,0.0,
OG0007155,M0,bsA1,2,75.2058619999998,0.0,
OG0012819,bsA1,bsA,1,0.2221320000007836,0.6374202209652291,
OG0012819,M0,bsA,3,71.59870799999953,1.887379141862766e-15,
OG0012819,M0,bsA1,2,71.37657599999875,3.3306690738754696e-16,
OG0013965,bsA1,bsA,1,33.62711800000034,6.675554886648172e-09,
OG0013965,M0,bsA,3,479.17769000000044,0.0,
OG0013965,M0,bsA1,2,445.5505720000001,0.0,
OG0006137,bsA1,bsA,1,0.0,1.0,
OG0006137,M0,bsA,3,19.805185999999594,0.0001862752159746961,
OG0006137,M0,bsA1,2,19.805185999999594,5.004474763836697e-05,
OG0008748,bsA1,bsA,1,0.0,1.0,
OG0008748,M0,bsA,3,251.85217000000011,0.0,
OG0008748,M0,bsA1,2,251.85217000000011,0.0,
OG0006351,bsA1,bsA,1,0.0,1.0,
OG0006351,M0,bsA,3,33.581474000000526,2.4280879185045734e-07,
OG0006351,M0,bsA1,2,33.581474000000526,5.103587608079607e-08,
OG0011950,bsA1,bsA,1,0.9059040000011009,0.3412035489578107,
OG0011950,M0,bsA,3,48.328998000000865,1.812415773017051e-10,
OG0011950,M0,bsA1,2,47.423093999999764,5.03739272517123e-11,
OG0013987,bsA1,bsA,1,39.954620000000205,2.599320758633894e-10,
OG0013987,M0,bsA,3,87.619328,0.0,
OG0013987,M0,bsA1,2,47.66470799999979,4.4641623730967694e-11,
OG0011785,bsA1,bsA,1,16.965157999999974,3.8072123200727503e-05,
OG0011785,M0,bsA,3,67.98851000000013,1.1546319456101628e-14,
OG0011785,M0,bsA1,2,51.02335200000016,8.325673483966511e-12,
OG0009737,bsA1,bsA,1,0.0,1.0,
OG0009737,M0,bsA,3,27.819417999999132,3.963230686965247e-06,
OG0009737,M0,bsA1,2,27.819417999999132,9.101021417601274e-07,
OG0006371,bsA1,bsA,1,14.019347999999809,0.00018093920966955057,
OG0006371,M0,bsA,3,121.61644999999953,0.0,
OG0006371,M0,bsA1,2,107.59710199999972,0.0,
OG0009022,bsA1,bsA,1,73.64337199999954,0.0,
OG0009022,M0,bsA,3,223.8338359999998,0.0,
OG0009022,M0,bsA1,2,150.19046400000025,0.0,
OG0008892,bsA1,bsA,1,4.248255999999856,0.039290659726499144,
OG0008892,M0,bsA,3,33.869816000000355,2.1106047021213215e-07,
OG0008892,M0,bsA1,2,29.6215600000005,3.696238389805373e-07,
OG0014036,bsA1,bsA,1,0.0,1.0,
OG0014036,M0,bsA,3,25.361534000000574,1.2973306687480424e-05,
OG0014036,M0,bsA1,2,25.361534000000574,3.1103758094674916e-06,
OG0005628,bsA1,bsA,1,31.16719599999942,2.367329354768799e-08,
OG0005628,M0,bsA,3,400.9467539999996,0.0,
OG0005628,M0,bsA1,2,369.7795580000002,0.0,
OG0008685,bsA1,bsA,1,161.07168400000046,0.0,
OG0008685,M0,bsA,3,340.2982000000002,0.0,
OG0008685,M0,bsA1,2,179.22651599999972,0.0,
OG0006461,bsA1,bsA,1,62.19121600000108,3.1086244689504383e-15,
OG0006461,M0,bsA,3,234.86741600000096,0.0,
OG0006461,M0,bsA1,2,172.67619999999988,0.0,
OG0006299,bsA1,bsA,1,38.48738400000002,5.510877310044293e-10,
OG0006299,M0,bsA,3,87.85104800000045,0.0,
OG0006299,M0,bsA1,2,49.363664000000426,1.9090506953034492e-11,
OG0006146,bsA1,bsA,1,0.0,1.0,
OG0006146,M0,bsA,3,75.45394800000031,3.3306690738754696e-16,
OG0006146,M0,bsA1,2,75.45394800000031,0.0,
OG0006203,bsA1,bsA,1,16.46257400000013,4.9619978952919475e-05,
OG0006203,M0,bsA,3,31.88813399999981,5.525404210837692e-07,
OG0006203,M0,bsA1,2,15.425559999999678,0.0004470768742274034,
OG0012425,bsA1,bsA,1,1.4000000192027073e-05,0.9970145962847485,
OG0012425,M0,bsA,3,2.33514200000036,0.5058220818431194,
OG0012425,M0,bsA1,2,2.335128000000168,0.31112391675619877,
OG0010421,bsA1,bsA,1,0.058452000000215776,0.8089595604303763,
OG0010421,M0,bsA,3,11.302263999999923,0.010198822171398114,
OG0010421,M0,bsA1,2,11.243811999999707,0.0036177391226950295,
OG0008125,bsA1,bsA,1,143.6096800000014,0.0,
OG0008125,M0,bsA,3,293.9601440000006,0.0,
OG0008125,M0,bsA1,2,150.3504639999992,0.0,
OG0009044,bsA1,bsA,1,112.67784399999982,0.0,
OG0009044,M0,bsA,3,488.68362400000115,0.0,
OG0009044,M0,bsA1,2,376.0057800000013,0.0,
OG0013342,bsA1,bsA,1,16.359151999999995,5.2402500196335744e-05,
OG0013342,M0,bsA,3,101.30467599999974,0.0,
OG0013342,M0,bsA1,2,84.94552399999975,0.0,
OG0008821,bsA1,bsA,1,4.620359999998982,0.03159460649894685,
OG0008821,M0,bsA,3,125.82976999999846,0.0,
OG0008821,M0,bsA1,2,121.20940999999948,0.0,
OG0008456,bsA1,bsA,1,0.0,1.0,
OG0008456,M0,bsA,3,39.79231400000026,1.1791742582367704e-08,
OG0008456,M0,bsA1,2,39.79231400000026,2.2866979421110045e-09,
OG0007163,bsA1,bsA,1,261.36576799999966,0.0,
OG0007163,M0,bsA,3,399.5600579999991,0.0,
OG0007163,M0,bsA1,2,138.19428999999946,0.0,
OG0011478,bsA1,bsA,1,45.989291999998386,1.1890155526828039e-11,
OG0011478,M0,bsA,3,156.14543799999956,0.0,
OG0011478,M0,bsA1,2,110.15614600000117,0.0,
OG0010684,bsA1,bsA,1,0.0,1.0,
OG0010684,M0,bsA,3,15.89547999999968,0.0011913291274590065,
OG0010684,M0,bsA1,2,15.89547999999968,0.00035346008242786997,
OG0006884,bsA1,bsA,1,0.0,1.0,
OG0006884,M0,bsA,3,35.41560000000027,9.95219056054708e-08,
OG0006884,M0,bsA1,2,35.41560000000027,2.0398591149550782e-08,
OG0011546,bsA1,bsA,1,0.0,1.0,
OG0011546,M0,bsA,3,49.91170800000009,8.342670998473523e-11,
OG0011546,M0,bsA1,2,49.91170800000009,1.4514722757041909e-11,
OG0005823,bsA1,bsA,1,12.239959999998973,0.00046776831952188846,
OG0005823,M0,bsA,3,177.31144800000038,0.0,
OG0005823,M0,bsA1,2,165.0714880000014,0.0,
OG0011334,bsA1,bsA,1,17.602522000001045,2.7222708848029242e-05,
OG0011334,M0,bsA,3,126.51938399999926,0.0,
OG0011334,M0,bsA1,2,108.91686199999822,0.0,
OG0010552,bsA1,bsA,1,7.193454000000202,0.007317000249536076,
OG0010552,M0,bsA,3,21.490352000000712,8.326216408127696e-05,
OG0010552,M0,bsA1,2,14.29689800000051,0.0007860823500239755,
OG0005772,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0005772,M0,bsA,3,9.434230000000753,0.024041435146239243,
OG0005772,M0,bsA1,2,9.434228000000076,0.008940944916715488,
OG0010417,bsA1,bsA,1,0.0,1.0,
OG0010417,M0,bsA,3,0.0,1.0,
OG0010417,M0,bsA1,2,0.0,1.0,
OG0012766,bsA1,bsA,1,0.0,1.0,
OG0012766,M0,bsA,3,77.43128400000023,1.1102230246251565e-16,
OG0012766,M0,bsA1,2,77.43128400000023,0.0,
OG0010220,bsA1,bsA,1,,,lnl1 < lnl0
OG0010220,M0,bsA,3,278.1030840000003,0.0,
OG0010220,M0,bsA1,2,278.10318000000007,0.0,
OG0005184,bsA1,bsA,1,0.0,1.0,
OG0005184,M0,bsA,3,50.53679199999988,6.140032926538197e-11,
OG0005184,M0,bsA1,2,50.53679199999988,1.0618839141329772e-11,
OG0011062,bsA1,bsA,1,32.176665999999386,1.4077128018818996e-08,
OG0011062,M0,bsA,3,93.25249600000006,0.0,
OG0011062,M0,bsA1,2,61.07583000000068,5.46229728115577e-14,
OG0007718,bsA1,bsA,1,0.0,1.0,
OG0007718,M0,bsA,3,2.613506000000143,0.4551266889961393,
OG0007718,M0,bsA1,2,2.613506000000143,0.2706975860061055,
OG0011313,bsA1,bsA,1,1.99999976757681e-06,0.998871621274596,
OG0011313,M0,bsA,3,5.497753999999986,0.13877301478186665,
OG0011313,M0,bsA1,2,5.497752000000219,0.06399975652029388,
OG0006180,bsA1,bsA,1,,,lnl1 < lnl0
OG0006180,M0,bsA,3,48.64626599999974,1.5514212137190952e-10,
OG0006180,M0,bsA1,2,48.64627199999995,2.7327251572728528e-11,
OG0014059,bsA1,bsA,1,10.866933999999674,0.0009789646489863912,
OG0014059,M0,bsA,3,30.616296000000148,1.0238108552051983e-06,
OG0014059,M0,bsA1,2,19.749362000000474,5.1461273707920085e-05,
OG0012441,bsA1,bsA,1,382.0724360000004,0.0,
OG0012441,M0,bsA,3,823.720824,0.0,
OG0012441,M0,bsA1,2,441.6483879999996,0.0,
OG0011233,bsA1,bsA,1,0.0,1.0,
OG0011233,M0,bsA,3,7.388670000000275,0.06048906460342929,
OG0011233,M0,bsA1,2,7.388670000000275,0.024863982714472765,
OG0010246,bsA1,bsA,1,111.07769000000008,0.0,
OG0010246,M0,bsA,3,319.221481999999,0.0,
OG0010246,M0,bsA1,2,208.14379199999894,0.0,
OG0010662,bsA1,bsA,1,68.21828199999982,1.1102230246251565e-16,
OG0010662,M0,bsA,3,176.55917000000045,0.0,
OG0010662,M0,bsA1,2,108.34088800000063,0.0,
OG0007433,bsA1,bsA,1,3.8891319999997904,0.04859953497151881,
OG0007433,M0,bsA,3,18.022501999999804,0.0004351743290431642,
OG0007433,M0,bsA1,2,14.133370000000014,0.0008530563087916221,
OG0006863,bsA1,bsA,1,4.042370000000119,0.0443714666476539,
OG0006863,M0,bsA,3,228.41738799999985,0.0,
OG0006863,M0,bsA1,2,224.37501799999973,0.0,
OG0007967,bsA1,bsA,1,0.004746000000068307,0.9450762084562048,
OG0007967,M0,bsA,3,2.80426800000032,0.42279781010442596,
OG0007967,M0,bsA1,2,2.799522000000252,0.24665590765945122,
OG0013316,bsA1,bsA,1,1.3999999282532372e-05,0.9970145963817199,
OG0013316,M0,bsA,3,72.6381280000005,1.1102230246251565e-15,
OG0013316,M0,bsA1,2,72.63811400000122,2.220446049250313e-16,
OG0013382,bsA1,bsA,1,0.0,1.0,
OG0013382,M0,bsA,3,0.8754819999999199,0.8313401691550911,
OG0013382,M0,bsA1,2,0.8754819999999199,0.6454929438814986,
OG0010431,bsA1,bsA,1,0.0,1.0,
OG0010431,M0,bsA,3,126.41455000000042,0.0,
OG0010431,M0,bsA1,2,126.41455000000042,0.0,
OG0011890,bsA1,bsA,1,0.9703339999996388,0.32459689439532635,
OG0011890,M0,bsA,3,44.755111999999826,1.0430616370626922e-09,
OG0011890,M0,bsA1,2,43.78477800000019,3.106391810447917e-10,
OG0005523,bsA1,bsA,1,2.913672000000588,0.08783168938427632,
OG0005523,M0,bsA,3,24.799423999999817,1.7005625015609205e-05,
OG0005523,M0,bsA1,2,21.88575199999923,1.768354520870208e-05,
OG0013856,bsA1,bsA,1,,,lnl1 < lnl0
OG0013856,M0,bsA,3,58.23485199999959,1.4004353232621725e-12,
OG0013856,M0,bsA1,2,58.234857999999804,2.2615243011614439e-13,
OG0011817,bsA1,bsA,1,0.0,1.0,
OG0011817,M0,bsA,3,25.134876000000077,1.4469652357740337e-05,
OG0011817,M0,bsA1,2,25.134876000000077,3.4836220029754728e-06,
OG0012210,bsA1,bsA,1,12.314261999999871,0.0004495104020841856,
OG0012210,M0,bsA,3,101.94510799999989,0.0,
OG0012210,M0,bsA1,2,89.63084600000002,0.0,
OG0014134,bsA1,bsA,1,37.63601199999994,8.52558579289564e-10,
OG0014134,M0,bsA,3,72.08114999999998,1.5543122344752192e-15,
OG0014134,M0,bsA1,2,34.44513800000004,3.313853602637806e-08,
OG0009512,bsA1,bsA,1,6.60000000607397e-05,0.9935180264843759,
OG0009512,M0,bsA,3,45.91141199999993,5.922867751806393e-10,
OG0009512,M0,bsA1,2,45.91134599999987,1.0726985966158509e-10,
OG0008364,bsA1,bsA,1,0.0,1.0,
OG0008364,M0,bsA,3,6.941254000000299,0.07379396611039024,
OG0008364,M0,bsA1,2,6.941254000000299,0.031097526398057185,
OG0007834,bsA1,bsA,1,0.0,1.0,
OG0007834,M0,bsA,3,26.91365599999972,6.137912835102455e-06,
OG0007834,M0,bsA1,2,26.91365599999972,1.4314423294470302e-06,
OG0010631,bsA1,bsA,1,0.0,1.0,
OG0010631,M0,bsA,3,20.481407999999647,0.0001348874427331559,
OG0010631,M0,bsA1,2,20.481407999999647,3.568771664330672e-05,
OG0012281,bsA1,bsA,1,0.0,1.0,
OG0012281,M0,bsA,3,49.30011000000013,1.1259959631360061e-10,
OG0012281,M0,bsA1,2,49.30011000000013,1.9706791754003916e-11,
OG0012207,bsA1,bsA,1,0.0,1.0,
OG0012207,M0,bsA,3,54.93565999999919,7.086664588484837e-12,
OG0012207,M0,bsA1,2,54.93565999999919,1.177280495312516e-12,
OG0010941,bsA1,bsA,1,18.066685999999663,2.133010337013186e-05,
OG0010941,M0,bsA,3,39.58378599999969,1.3054850422911102e-08,
OG0010941,M0,bsA1,2,21.517100000000028,2.126283170278409e-05,
OG0013062,bsA1,bsA,1,2.0000006770715117e-06,0.9988716210180326,
OG0013062,M0,bsA,3,20.9141639999998,0.00010968683061574058,
OG0013062,M0,bsA1,2,20.914161999999124,2.874401460639664e-05,
OG0007910,bsA1,bsA,1,0.0,1.0,
OG0007910,M0,bsA,3,82.7059820000004,0.0,
OG0007910,M0,bsA1,2,82.7059820000004,0.0,
OG0011148,bsA1,bsA,1,3.0876820000003136,0.07888711142892024,
OG0011148,M0,bsA,3,43.18285199999991,2.2505440844255986e-09,
OG0011148,M0,bsA1,2,40.0951699999996,1.9653706440081464e-09,
OG0008873,bsA1,bsA,1,0.0,1.0,
OG0008873,M0,bsA,3,9.329827999999907,0.025212345900584743,
OG0008873,M0,bsA1,2,9.329827999999907,0.009420058313691193,
OG0005161,bsA1,bsA,1,0.0,1.0,
OG0005161,M0,bsA,3,109.61352999999872,0.0,
OG0005161,M0,bsA1,2,109.61352999999872,0.0,
OG0013108,bsA1,bsA,1,29.887590000000273,4.578338685945482e-08,
OG0013108,M0,bsA,3,123.29746200000045,0.0,
OG0013108,M0,bsA1,2,93.40987200000018,0.0,
OG0012009,bsA1,bsA,1,82.60569800000121,0.0,
OG0012009,M0,bsA,3,177.1729920000016,0.0,
OG0012009,M0,bsA1,2,94.5672940000004,0.0,
OG0012520,bsA1,bsA,1,13.08782600000086,0.0002972210953897658,
OG0012520,M0,bsA,3,140.30565800000113,0.0,
OG0012520,M0,bsA1,2,127.21783200000027,0.0,
OG0013572,bsA1,bsA,1,1.999998858082108e-06,0.9988716215311596,
OG0013572,M0,bsA,3,81.83856000000014,0.0,
OG0013572,M0,bsA1,2,81.83855800000129,0.0,
OG0008011,bsA1,bsA,1,401.9461080000001,0.0,
OG0008011,M0,bsA,3,802.5555659999991,0.0,
OG0008011,M0,bsA1,2,400.609457999999,0.0,
OG0009825,bsA1,bsA,1,0.0,1.0,
OG0009825,M0,bsA,3,25.30394200000046,1.3338222705105984e-05,
OG0009825,M0,bsA1,2,25.30394200000046,3.2012442359174997e-06,
OG0010987,bsA1,bsA,1,0.0,1.0,
OG0010987,M0,bsA,3,73.9158239999997,6.661338147750939e-16,
OG0010987,M0,bsA1,2,73.9158239999997,1.1102230246251565e-16,
OG0008485,bsA1,bsA,1,0.0,1.0,
OG0008485,M0,bsA,3,8.265816000000086,0.04082595354619811,
OG0008485,M0,bsA1,2,8.265816000000086,0.01603617774724564,
OG0007856,bsA1,bsA,1,0.0,1.0,
OG0007856,M0,bsA,3,54.481149999999616,8.859246669601362e-12,
OG0007856,M0,bsA1,2,54.481149999999616,1.4775958234736208e-12,
OG0005546,bsA1,bsA,1,1.0000001566368155e-05,0.9974768714855877,
OG0005546,M0,bsA,3,69.39284600000065,5.773159728050814e-15,
OG0005546,M0,bsA1,2,69.39283599999908,8.881784197001252e-16,
OG0011865,bsA1,bsA,1,0.10772199999996701,0.7427526617333159,
OG0011865,M0,bsA,3,9.089942000000065,0.028118654042634583,
OG0011865,M0,bsA1,2,8.982220000000098,0.011208195804880638,
OG0012274,bsA1,bsA,1,,,lnl1 < lnl0
OG0012274,M0,bsA,3,1.4399379999999837,0.6962003199140449,
OG0012274,M0,bsA1,2,1.5240180000000692,0.46672782829612647,
OG0005818,bsA1,bsA,1,33.545782000000145,6.960615750450927e-09,
OG0005818,M0,bsA,3,95.57191599999987,0.0,
OG0005818,M0,bsA1,2,62.02613399999973,3.397282455352979e-14,
OG0009909,bsA1,bsA,1,2.473152000000482,0.11580548317437833,
OG0009909,M0,bsA,3,80.83461999999963,0.0,
OG0009909,M0,bsA1,2,78.36146799999915,0.0,
OG0006886,bsA1,bsA,1,464.888336,0.0,
OG0006886,M0,bsA,3,562.6250259999997,0.0,
OG0006886,M0,bsA1,2,97.73668999999973,0.0,
OG0006276,bsA1,bsA,1,0.0,1.0,
OG0006276,M0,bsA,3,118.44799599999988,0.0,
OG0006276,M0,bsA1,2,118.44799599999988,0.0,
OG0005247,bsA1,bsA,1,1.4862419999999474,0.22280045142464033,
OG0005247,M0,bsA,3,87.71545799999967,0.0,
OG0005247,M0,bsA1,2,86.22921599999972,0.0,
OG0005165,bsA1,bsA,1,30.0120040000038,4.293799871213366e-08,
OG0005165,M0,bsA,3,311.8530800000008,0.0,
OG0005165,M0,bsA1,2,281.841075999997,0.0,
OG0008867,bsA1,bsA,1,34.3313079999989,4.648434526188794e-09,
OG0008867,M0,bsA,3,118.77191599999969,0.0,
OG0008867,M0,bsA1,2,84.4406080000008,0.0,
OG0012431,bsA1,bsA,1,3.999999989900971e-06,0.9984042319442542,
OG0012431,M0,bsA,3,28.48494400000027,2.8729961526474668e-06,
OG0012431,M0,bsA1,2,28.48494000000028,6.524900153515034e-07,
OG0008312,bsA1,bsA,1,0.0,1.0,
OG0008312,M0,bsA,3,32.55920200000037,3.9894062597856106e-07,
OG0008312,M0,bsA1,2,32.55920200000037,8.508619797620298e-08,
OG0010835,bsA1,bsA,1,1.1167380000006233,0.29062193266987635,
OG0010835,M0,bsA,3,150.22176799999943,0.0,
OG0010835,M0,bsA1,2,149.1050299999988,0.0,
OG0012012,bsA1,bsA,1,139.79901400000017,0.0,
OG0012012,M0,bsA,3,233.26017000000002,0.0,
OG0012012,M0,bsA1,2,93.46115599999985,0.0,
OG0005242,bsA1,bsA,1,0.0,1.0,
OG0005242,M0,bsA,3,4.792464000000109,0.18764017791626564,
OG0005242,M0,bsA1,2,4.792464000000109,0.09106042334579423,
OG0006381,bsA1,bsA,1,46.443272000000434,9.431011527283317e-12,
OG0006381,M0,bsA,3,170.46927999999753,0.0,
OG0006381,M0,bsA1,2,124.02600799999709,0.0,
OG0007430,bsA1,bsA,1,6.514769999999771,0.010698215745603479,
OG0007430,M0,bsA,3,34.910461999999825,1.2724842102240785e-07,
OG0007430,M0,bsA1,2,28.395692000000054,6.822661540173414e-07,
OG0008837,bsA1,bsA,1,68.89823999999862,1.1102230246251565e-16,
OG0008837,M0,bsA,3,212.45128399999885,0.0,
OG0008837,M0,bsA1,2,143.55304400000023,0.0,
